snapshot,zona,demand_mw
2026-03-04 00:00:00,BCA,1440.89
2026-03-04 01:00:00,BCA,1390.37
2026-03-04 02:00:00,BCA,1360.24
2026-03-04 03:00:00,BCA,1348.09
2026-03-04 04:00:00,BCA,1355.01
2026-03-04 05:00:00,BCA,1413.05
2026-03-04 06:00:00,BCA,1509.74
2026-03-04 07:00:00,BCA,1600.61
2026-03-04 08:00:00,BCA,1643.81
2026-03-04 09:00:00,BCA,1675.91
2026-03-04 10:00:00,BCA,1705.17
2026-03-04 11:00:00,BCA,1724.78
2026-03-04 12:00:00,BCA,1729.09
2026-03-04 13:00:00,BCA,1734.67
2026-03-04 14:00:00,BCA,1742.52
2026-03-04 15:00:00,BCA,1748.91
2026-03-04 16:00:00,BCA,1758.73
2026-03-04 17:00:00,BCA,1792.74
2026-03-04 18:00:00,BCA,1818.62
2026-03-04 19:00:00,BCA,1809.97
2026-03-04 20:00:00,BCA,1791.49
2026-03-04 21:00:00,BCA,1726.61
2026-03-04 22:00:00,BCA,1635.46
2026-03-04 23:00:00,BCA,1538.8
2026-03-04 00:00:00,BCS,275.52
2026-03-04 01:00:00,BCS,264.0
2026-03-04 02:00:00,BCS,255.03
2026-03-04 03:00:00,BCS,250.68
2026-03-04 04:00:00,BCS,251.14
2026-03-04 05:00:00,BCS,263.46
2026-03-04 06:00:00,BCS,282.03
2026-03-04 07:00:00,BCS,296.94
2026-03-04 08:00:00,BCS,310.95
2026-03-04 09:00:00,BCS,324.13
2026-03-04 10:00:00,BCS,333.33
2026-03-04 11:00:00,BCS,339.56
2026-03-04 12:00:00,BCS,343.99
2026-03-04 13:00:00,BCS,349.12
2026-03-04 14:00:00,BCS,355.46
2026-03-04 15:00:00,BCS,359.26
2026-03-04 16:00:00,BCS,361.5
2026-03-04 17:00:00,BCS,359.67
2026-03-04 18:00:00,BCS,367.77
2026-03-04 19:00:00,BCS,367.54
2026-03-04 20:00:00,BCS,358.5
2026-03-04 21:00:00,BCS,344.25
2026-03-04 22:00:00,BCS,319.25
2026-03-04 23:00:00,BCS,292.91
2026-03-04 00:00:00,SIN,4747.67
2026-03-04 01:00:00,SIN,4585.15
2026-03-04 02:00:00,SIN,4472.45
2026-03-04 03:00:00,SIN,4416.96
2026-03-04 04:00:00,SIN,4429.39
2026-03-04 05:00:00,SIN,4532.29
2026-03-04 06:00:00,SIN,4749.82
2026-03-04 07:00:00,SIN,4931.18
2026-03-04 08:00:00,SIN,5054.43
2026-03-04 09:00:00,SIN,5106.93
2026-03-04 10:00:00,SIN,5097.72
2026-03-04 11:00:00,SIN,5097.2
2026-03-04 12:00:00,SIN,5109.51
2026-03-04 13:00:00,SIN,5143.58
2026-03-04 14:00:00,SIN,5211.8
2026-03-04 15:00:00,SIN,5325.57
2026-03-04 16:00:00,SIN,5428.07
2026-03-04 17:00:00,SIN,5477.42
2026-03-04 18:00:00,SIN,5552.34
2026-03-04 19:00:00,SIN,5690.06
2026-03-04 20:00:00,SIN,5653.05
2026-03-04 21:00:00,SIN,5502.87
2026-03-04 22:00:00,SIN,5317.89
2026-03-04 23:00:00,SIN,5071.54
